DICTIONARY_NUMBER,moro,-,-,11927,,
QUERY_CODE,skip,-,1-3-5,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"バイ
メ
マイ",さぐ.る,,,,
END,抺,,,,,
,,,,,,
,,,,,,
BEGIN,抾,7793,,,,
CODE_POINT,ucs,62be,,,,
CODE_POINT,jis212,1-31-47,,,,
RADICAL,classical,64,,,,
MISC,-,8,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,11931,,
QUERY_CODE,skip,-,1-3-5,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"キョ
コ
キョウ
コウ",と.る,,,,
END,抾,,,,,
,,,,,,
,,,,,,
BEGIN,拪,7789,,,,
CODE_POINT,ucs,62ea,,,,
CODE_POINT,jis212,1-31-54,,,,
RADICAL,classical,64,,,,
MISC,-,9,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,11986,,
QUERY_CODE,skip,-,1-3-6,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"セン
イ",うつ.る,,,,
END,拪,,,,,
,,,,,,
,,,,,,
BEGIN,拲,7790,,,,
CODE_POINT,ucs,62f2,,,,
CODE_POINT,jis212,1-31-55,,,,
RADICAL,classical,64,,,,
MISC,-,10,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,11995,,
QUERY_CODE,skip,-,2-6-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"キョウ
ク
キョク
コク
キク",てかせ,,,,
END,拲,,,,,
,,,,,,
,,,,,,
BEGIN,挃,7830,,,,
CODE_POINT,ucs,6303,,,,
CODE_POINT,jis212,1-31-59,,,,
CODE_POINT,jis213,2-13-06,,,,
RADICAL,classical,64,,,,
MISC,-,9,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12025,,
QUERY_CODE,skip,-,1-3-6,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"チツ
ジチ
テツ
デチ",さ.す,,,,
END,挃,,,,,
,,,,,,
,,,,,,
BEGIN,挄,7831,,,,
CODE_POINT,ucs,6304,,,,
CODE_POINT,jis212,1-31-60,,,,
RADICAL,classical,64,,,,
MISC,-,9,"jis208|1-19-40
jis208|1-58-18",-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12029,,
QUERY_CODE,skip,-,1-3-6,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"カク
コウ","ひろ.がる
ひろ.げる
ひろ.める",,,,
END,挄,,,,,
,,,,,,
,,,,,,
BEGIN,挊,7832,,,,
CODE_POINT,ucs,630a,,,,
CODE_POINT,jis212,1-31-61,,,,
CODE_POINT,jis213,1-84-76,,,,
RADICAL,classical,64,,,,
MISC,-,9,"jis208|1-47-14
jis212|1-31-71",-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12041,,
QUERY_CODE,skip,-,1-3-6,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ロウ
ル","いじく.る
いじ.る
ひねく.る
たわむ.れる
もてあそ.ぶ",,,,
END,挊,,,,,
,,,,,,
,,,,,,
BEGIN,挋,7833,,,,
CODE_POINT,ucs,630b,,,,
CODE_POINT,jis212,1-31-62,,,,
RADICAL,classical,64,,,,
MISC,-,9,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12045,,
QUERY_CODE,skip,-,1-3-6,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"シン
キン
コン",たす.ける,,,,
END,挋,,,,,
,,,,,,
,,,,,,
BEGIN,挩,7829,,,,
CODE_POINT,ucs,6329,,,,
CODE_POINT,jis212,1-31-68,,,,
RADICAL,classical,64,,,,
MISC,-,10,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12083,,
QUERY_CODE,skip,-,1-3-7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"タツ
タチ
セイ
エイ",とく,,,,
END,挩,,,,,
,,,,,,
,,,,,,
BEGIN,捃,7827,,,,
CODE_POINT,ucs,6343,,,,
CODE_POINT,jis212,1-31-77,,,,
CODE_POINT,jis213,1-84-79,,,,
RADICAL,classical,64,,,,
MISC,-,10,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12125,,
QUERY_CODE,skip,-,1-3-7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,クン,ひろ.う,,,,
END,捃,,,,,
,,,,,,
,,,,,,
BEGIN,捊,7828,,,,
CODE_POINT,ucs,634a,,,,
CODE_POINT,jis212,1-31-80,,,,
RADICAL,classical,64,,,,
MISC,-,10,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12139,,
QUERY_CODE,skip,-,1-3-7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ホウ
フウ
フ",かきあつ.める,,,,
END,捊,,,,,
,,,,,,
,,,,,,
BEGIN,捒,7824,,,,
CODE_POINT,ucs,6352,,,,
CODE_POINT,jis212,1-31-83,,,,
RADICAL,classical,64,,,,
MISC,-,10,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12154,,
QUERY_CODE,skip,-,1-3-7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ショウ
シュ
ソ
ス
ショク
ソク","つつし.む
あ.げる",,,,
END,捒,,,,,
,,,,,,
,,,,,,
BEGIN,捔,7823,,,,
CODE_POINT,ucs,6354,,,,
CODE_POINT,jis212,1-31-85,,,,
RADICAL,classical,64,,,,
MISC,-,10,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12156,,
QUERY_CODE,skip,-,1-3-7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"カク
サク",と.る,,,,
END,捔,,,,,
,,,,,,
,,,,,,
BEGIN,捛,7825,,,,
CODE_POINT,ucs,635b,,,,
CODE_POINT,jis212,1-31-87,,,,
RADICAL,classical,64,,,,
MISC,-,10,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12172,,
QUERY_CODE,skip,-,1-3-7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,リョ,とも,,,,
END,捛,,,,,
,,,,,,
,,,,,,
BEGIN,捴,7821,,,,
CODE_POINT,ucs,6374,,,,
CODE_POINT,jis212,1-31-93,,,,
RADICAL,classical,64,,,,
MISC,-,11,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12212,,
QUERY_CODE,skip,-,1-3-8,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"フン
ソウ",,,,,
END,捴,,,,,
,,,,,,
,,,,,,
BEGIN,捵,7820,,,,
CODE_POINT,ucs,6375,,,,
CODE_POINT,jis212,1-31-94,,,,
RADICAL,classical,64,,,,
MISC,-,11,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12214,,
QUERY_CODE,skip,-,1-3-8,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"テン
チン
ネン",の.ばす,,,,
END,捵,,,,,
,,,,,,
,,,,,,
BEGIN,掕,7819,,,,
CODE_POINT,ucs,6395,,,,
CODE_POINT,jis212,1-32-11,,,,
RADICAL,classical,64,,,,
MISC,-,11,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12260,,
QUERY_CODE,skip,-,1-3-8,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,リョウ,と.める,,,,
END,掕,,,,,
,,,,,,
,,,,,,
BEGIN,掚,7818,,,,
CODE_POINT,ucs,639a,,,,
CODE_POINT,jis212,1-32-13,,,,
RADICAL,classical,64,,,,
MISC,-,11,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12266,,
QUERY_CODE,skip,-,1-3-8,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,リョウ,かざ.る,,,,
END,掚,,,,,
,,,,,,
,,,,,,
BEGIN,揓,7814,,,,
CODE_POINT,ucs,63d3,,,,
CODE_POINT,jis212,1-32-26,,,,
RADICAL,classical,64,,,,
MISC,-,12,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12348,,
QUERY_CODE,skip,-,1-3-9,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,シ,と.る,,,,
END,揓,,,,,
,,,,,,
,,,,,,
BEGIN,揔,7813,,,,
CODE_POINT,ucs,63d4,,,,
CODE_POINT,jis212,1-32-27,,,,
CODE_POINT,jis213,2-13-29,,,,
RADICAL,classical,64,,,,
MISC,-,12,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12349,,
QUERY_CODE,skip,-,1-3-9,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ソウ
ス","すべ.て
みな
ひき.いる
すす.める",,,,
END,揔,,,,,
,,,,,,
,,,,,,
BEGIN,搩,7756,,,,
CODE_POINT,ucs,6429,,,,
CODE_POINT,jis212,1-32-50,,,,
CODE_POINT,jis213,2-13-39,,,,
RADICAL,classical,64,,,,
MISC,-,13,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12504,,
QUERY_CODE,skip,-,1-3-10,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ケツ
ゲチ
タク
チャク",かつ.ぐ,,,,
END,搩,,,,,
,,,,,,
,,,,,,
BEGIN,搿,7757,,,,
CODE_POINT,ucs,643f,,,,
CODE_POINT,jis212,1-32-56,,,,
RADICAL,classical,64,,,,
MISC,-,14,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12554,,
QUERY_CODE,skip,-,1-4-10,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,カク,,,,,
END,搿,,,,,
,,,,,,
,,,,,,
BEGIN,摋,7758,,,,
CODE_POINT,ucs,644b,,,,
CODE_POINT,jis212,1-32-57,,,,
RADICAL,classical,64,,,,
MISC,-,13,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12558,,
QUERY_CODE,skip,-,1-3-10,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"サツ
サチ
セツ
セチ",う.つ,,,,
END,摋,,,,,
,,,,,,
,,,,,,
BEGIN,撛,7746,,,,
CODE_POINT,ucs,649b,,,,
CODE_POINT,jis212,1-32-83,,,,
RADICAL,classical,64,,,,
MISC,-,15,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12714,,
QUERY_CODE,skip,-,1-3-12,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,リン,"たす.ける
ぬ.く",,,,
END,撛,,,,,
,,,,,,
,,,,,,
BEGIN,撡,7748,,,,
CODE_POINT,ucs,64a1,,,,
CODE_POINT,jis212,1-32-86,,,,
RADICAL,classical,64,,,,
MISC,-,15,jis208|1-33-64,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12723,,
QUERY_CODE,skip,-,1-3-12,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ソウ
サン","みさお
あやつ.る",,,,
END,撡,,,,,
,,,,,,
,,,,,,
BEGIN,撨,7749,,,,
CODE_POINT,ucs,64a8,,,,
CODE_POINT,jis212,1-32-89,,,,
RADICAL,classical,64,,,,
MISC,-,15,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12736,,
QUERY_CODE,skip,-,1-3-12,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ショウ
ソウ
ス","えら.ぶ
と.る
ぬぐ.う
お.す",,,,
END,撨,,,,,
,,,,,,
,,,,,,
BEGIN,撽,7750,,,,
CODE_POINT,ucs,64bd,,,,
CODE_POINT,jis212,1-32-92,,,,
RADICAL,classical,64,,,,
MISC,-,16,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12776,,
QUERY_CODE,skip,-,1-3-13,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"コウ
キョウ
ケキ
キャク",たた.く,,,,
END,撽,,,,,
,,,,,,
,,,,,,
BEGIN,攈,7775,,,,
CODE_POINT,ucs,6508,,,,
CODE_POINT,jis212,1-33-23,,,,
RADICAL,classical,64,,,,
MISC,-,18,jis212|1-33-33,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12949,,
QUERY_CODE,skip,-,1-3-15,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"クン
キン
ヒ","ひろ.う
と.る",,,,
END,攈,,,,,
,,,,,,
,,,,,,
BEGIN,攊,7776,,,,
CODE_POINT,ucs,650a,,,,
CODE_POINT,jis212,1-33-25,,,,
RADICAL,classical,64,,,,
MISC,-,18,jis208|1-58-22,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,12957,,
QUERY_CODE,skip,-,1-3-15,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"リャク
ラク
レキ","くす.ぐる
う.つ",,,,
END,攊,,,,,
,,,,,,
,,,,,,
BEGIN,攟,7773,,,,
CODE_POINT,ucs,651f,,,,
CODE_POINT,jis212,1-33-33,,,,
RADICAL,classical,64,,,,
MISC,-,22,jis212|1-33-23,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13023,,
QUERY_CODE,skip,-,1-3-19,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"クン
キン
ヒ","ひろ.う
と.る",,,,
END,攟,,,,,
,,,,,,
,,,,,,
BEGIN,攦,7782,,,,
CODE_POINT,ucs,6526,,,,
CODE_POINT,jis212,1-33-35,,,,
RADICAL,classical,64,,,,
MISC,-,22,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13036,,
QUERY_CODE,skip,-,1-3-19,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"レイ
ライ
シ
リ","お.る
ねじ.る",,,,
END,攦,,,,,
,,,,,,
,,,,,,
BEGIN,攱,7781,,,,
CODE_POINT,ucs,6531,,,,
CODE_POINT,jis212,1-33-38,,,,
RADICAL,classical,65,,,,
MISC,-,9,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13067,,
QUERY_CODE,skip,-,1-5-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,キ,"の.せる
こしか.け
まくら",,,,
END,攱,,,,,
,,,,,,
,,,,,,
BEGIN,攺,7780,,,,
CODE_POINT,ucs,653a,,,,
CODE_POINT,jis212,1-33-39,,,,
RADICAL,classical,66,,,,
MISC,-,7,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13115,,
QUERY_CODE,skip,-,1-3-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"イ
シ",,,,,
END,攺,,,,,
,,,,,,
,,,,,,
BEGIN,敇,7787,,,,
CODE_POINT,ucs,6547,,,,
CODE_POINT,jis212,1-33-43,,,,
RADICAL,classical,66,,,,
MISC,-,10,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13175,,
QUERY_CODE,skip,-,1-6-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"サク
シャク",むちう.つ,,,,
END,敇,,,,,
,,,,,,
,,,,,,
BEGIN,敐,7785,,,,
CODE_POINT,ucs,6550,,,,
CODE_POINT,jis212,1-33-45,,,,
RADICAL,classical,66,,,,
MISC,-,10,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13218,,
QUERY_CODE,skip,-,1-6-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"シン
ジン",よろこんでうご.く,,,,
END,敐,,,,,
,,,,,,
,,,,,,
BEGIN,敒,7786,,,,
CODE_POINT,ucs,6552,,,,
CODE_POINT,jis212,1-33-46,,,,
RADICAL,classical,66,,,,
MISC,-,11,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13222,,
QUERY_CODE,skip,-,1-7-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"チン
シン
ショウ","おさ.める
の.べる",,,,
END,敒,,,,,
,,,,,,
,,,,,,
BEGIN,敟,7784,,,,
CODE_POINT,ucs,655f,,,,
CODE_POINT,jis212,1-33-48,,,,
RADICAL,classical,66,,,,
MISC,-,12,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13247,,
QUERY_CODE,skip,-,1-8-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,テン,"つかさど.る
つね",,,,
END,敟,,,,,
,,,,,,
,,,,,,
BEGIN,斊,7763,,,,
CODE_POINT,ucs,658a,,,,
CODE_POINT,jis212,1-33-56,,,,
CODE_POINT,jis213,2-13-73,,,,
RADICAL,classical,67,,,,
MISC,-,10,"jis208|1-32-38
jis208|1-83-78
jis212|1-16-32",-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13459,,
QUERY_CODE,skip,-,2-4-6,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"セイ
サイ","そろ.う
ひと.しい
ひと.しく
あ.たる
はや.い",,,,
END,斊,,,,,
,,,,,,
,,,,,,
BEGIN,斘,7762,,,,
CODE_POINT,ucs,6598,,,,
CODE_POINT,jis212,1-33-59,,,,
RADICAL,classical,68,,,,
MISC,-,7,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13491,,
QUERY_CODE,skip,-,1-3-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ショク
ショウ",のぼ.る,,,,
END,斘,,,,,
,,,,,,
,,,,,,
BEGIN,斣,7766,,,,
CODE_POINT,ucs,65a3,,,,
CODE_POINT,jis212,1-33-62,,,,
RADICAL,classical,68,,,,
MISC,-,17,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13529,,
QUERY_CODE,skip,-,1-13-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"シュク
トウ
ツ
ショク
ソク","かえあ.う
くら.べる
はか.る",,,,
END,斣,,,,,
,,,,,,
,,,,,,
BEGIN,斳,7764,,,,
CODE_POINT,ucs,65b3,,,,
CODE_POINT,jis212,1-33-66,,,,
RADICAL,classical,69,,,,
MISC,-,16,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13591,,
QUERY_CODE,skip,-,1-12-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"キン
コン",せり,,,,
END,斳,,,,,
,,,,,,
,,,,,,
BEGIN,旲,7769,,,,
CODE_POINT,ucs,65f2,,,,
CODE_POINT,jis212,1-33-79,,,,
CODE_POINT,jis213,2-13-82,,,,
RADICAL,classical,72,,,,
MISC,-,7,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,oneill_names,-,-,482,,
DICTIONARY_NUMBER,moro,-,-,13753,,
QUERY_CODE,skip,-,2-4-3,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"タイ
エイ","ひかげ
おお.きい",,,,
END,旲,,,,,
,,,,,,
,,,,,,
BEGIN,旵,7770,,,,
CODE_POINT,ucs,65f5,,,,
CODE_POINT,jis212,1-33-81,,,,
RADICAL,classical,72,,,,
MISC,-,7,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13762,,
QUERY_CODE,skip,-,2-4-3,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"タン
テン",,,,,
END,旵,,,,,
,,,,,,
,,,,,,
BEGIN,旿,7772,,,,
CODE_POINT,ucs,65ff,,,,
CODE_POINT,jis212,1-33-84,,,,
RADICAL,classical,72,,,,
MISC,-,8,jis208|1-58-77,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,oneill_names,-,-,621,,
DICTIONARY_NUMBER,moro,-,-,13780,,
QUERY_CODE,skip,-,1-4-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,ゴ,あき.らか,,,,
END,旿,,,,,
,,,,,,
,,,,,,
BEGIN,昈,7704,,,,
CODE_POINT,ucs,6608,,,,
CODE_POINT,jis212,1-33-87,,,,
CODE_POINT,jis213,2-13-86,,,,
RADICAL,classical,72,,,,
MISC,-,8,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13795,,
QUERY_CODE,skip,-,1-4-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,コ,あき.らか,,,,
END,昈,,,,,
,,,,,,
,,,,,,
BEGIN,昍,7705,,,,
CODE_POINT,ucs,660d,,,,
CODE_POINT,jis212,1-33-89,,,,
RADICAL,classical,72,,,,
MISC,-,8,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13804,,
QUERY_CODE,skip,-,1-4-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ケン
カン",あき.らか,,,,
END,昍,,,,,
,,,,,,
,,,,,,
BEGIN,昒,7706,,,,
CODE_POINT,ucs,6612,,,,
CODE_POINT,jis212,1-33-91,,,,
RADICAL,classical,72,,,,
MISC,-,8,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13812,,
QUERY_CODE,skip,-,1-4-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"コツ
コチ
ブツ
モチ",よあ.け,,,,
END,昒,,,,,
,,,,,,
,,,,,,
BEGIN,昖,7708,,,,
CODE_POINT,ucs,6616,,,,
CODE_POINT,jis212,1-33-93,,,,
RADICAL,classical,72,,,,
MISC,-,8,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13819,,
QUERY_CODE,skip,-,1-4-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,エン,めぐ.る,,,,
END,昖,,,,,
,,,,,,
,,,,,,
BEGIN,昢,7700,,,,
CODE_POINT,ucs,6622,,,,
CODE_POINT,jis212,1-34-03,,,,
CODE_POINT,jis213,1-85-17,,,,
RADICAL,classical,72,,,,
MISC,-,9,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,oneill_names,-,-,1354,,
DICTIONARY_NUMBER,moro,-,-,13840,,
QUERY_CODE,skip,-,1-4-5,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ホツ
ハチ
ハイ",よあ.け,,,,
END,昢,,,,,
,,,,,,
,,,,,,
BEGIN,昣,7701,,,,
CODE_POINT,ucs,6623,,,,
CODE_POINT,jis212,1-34-04,,,,
RADICAL,classical,72,,,,
MISC,-,9,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13842,,
QUERY_CODE,skip,-,1-4-5,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,シン,あき.らか,,,,
END,昣,,,,,
,,,,,,
,,,,,,
BEGIN,昦,7702,,,,
CODE_POINT,ucs,6626,,,,
CODE_POINT,jis212,1-34-06,,,,
RADICAL,classical,72,,,,
MISC,-,9,jis208|1-58-63,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13845,,
QUERY_CODE,skip,-,2-4-5,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,コウ,そら,,,,
END,昦,,,,,
,,,,,,
,,,,,,
BEGIN,昩,7697,,,,
CODE_POINT,ucs,6629,,,,
CODE_POINT,jis212,1-34-07,,,,
RADICAL,classical,72,,,,
MISC,-,9,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13848,,
QUERY_CODE,skip,-,1-4-5,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"バツ
マチ","くも.る
ほし",,,,
END,昩,,,,,
,,,,,,
,,,,,,
BEGIN,昹,7703,,,,
CODE_POINT,ucs,6639,,,,
CODE_POINT,jis212,1-34-15,,,,
RADICAL,classical,72,,,,
MISC,-,9,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13869,,
QUERY_CODE,skip,-,1-4-5,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,アイ,,,,,
END,昹,,,,,
,,,,,,
,,,,,,
BEGIN,晆,7720,,,,
CODE_POINT,ucs,6646,,,,
CODE_POINT,jis212,1-34-19,,,,
RADICAL,classical,72,,,,
MISC,-,10,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13894,,
QUERY_CODE,skip,-,1-4-6,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,カイ,わか.れる,,,,
END,晆,,,,,
,,,,,,
,,,,,,
BEGIN,晑,7724,,,,
CODE_POINT,ucs,6651,,,,
CODE_POINT,jis212,1-34-22,,,,
CODE_POINT,jis213,2-13-90,,,,
RADICAL,classical,72,,,,
MISC,-,10,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,oneill_names,-,-,1258,,
DICTIONARY_NUMBER,moro,-,-,13904,,
QUERY_CODE,skip,-,2-4-6,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"キョウ
コウ",あき.らか,,,,
END,晑,,,,,
,,,,,,
,,,,,,
BEGIN,晎,7718,,,,
CODE_POINT,ucs,664e,,,,
CODE_POINT,jis212,1-34-23,,,,
CODE_POINT,jis213,2-13-91,,,,
RADICAL,classical,72,,,,
MISC,-,10,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13913,,
QUERY_CODE,skip,-,1-4-6,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"コウ
ク",あけか.かる,,,,
END,晎,,,,,
,,,,,,
,,,,,,
BEGIN,晙,7722,,,,
CODE_POINT,ucs,6659,,,,
CODE_POINT,jis212,1-34-26,,,,
CODE_POINT,jis213,1-85-27,,,,
RADICAL,classical,72,,,,
MISC,-,11,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,oneill_names,-,-,1593,,
DICTIONARY_NUMBER,moro,-,-,13939,,
QUERY_CODE,skip,-,1-4-7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,シュン,あき.らか,,,,
END,晙,,,,,
,,,,,,
,,,,,,
BEGIN,曻,7690,,,,
CODE_POINT,ucs,66fb,,,,
CODE_POINT,jis212,1-34-31,,,,
CODE_POINT,jis213,1-85-23,,,,
RADICAL,classical,72,,,,
MISC,-,11,jis208|1-30-26,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,halpern_kkd,-,-,3102,,
DICTIONARY_NUMBER,moro,-,-,0,,
QUERY_CODE,skip,-,2-4-7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,ショウ,のぼ.る,,,,
END,曻,,,,,
,,,,,,
,,,,,,
BEGIN,晪,7709,,,,
CODE_POINT,ucs,666a,,,,
CODE_POINT,jis212,1-34-32,,,,
CODE_POINT,jis213,2-14-05,,,,
RADICAL,classical,72,,,,
MISC,-,12,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13974,,
QUERY_CODE,skip,-,1-4-8,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,テン,あき.らか,,,,
END,晪,,,,,
,,,,,,
,,,,,,
BEGIN,晫,7710,,,,
CODE_POINT,ucs,666b,,,,
CODE_POINT,jis212,1-34-33,,,,
CODE_POINT,jis213,2-14-06,,,,
RADICAL,classical,72,,,,
MISC,-,12,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,13976,,
QUERY_CODE,skip,-,1-4-8,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,タク,あき.らか,,,,
END,晫,,,,,
,,,,,,
,,,,,,
BEGIN,晵,7717,,,,
CODE_POINT,ucs,6675,,,,
CODE_POINT,jis212,1-34-37,,,,
