WORD_TIME,,十分,じゅっぷん,juppun,dziesięć minut,
UNKNOWN,,自分,じぶん,jibun,siebie,
UNKNOWN,,半分,はんぶん,hanbun,połowa,
WORD_NOUN,,先生,せんせい,sensei,nauczyciel,
UNKNOWN,,先週,せんしゅう,senshuu,zeszły tydzień,
UNKNOWN,,先に,さきに,sakini,na przód,
WORD_NOUN,,学生,がくせい,gakusei,uczeń,
WORD_VERB_RU,,生まれる,うまれる,umareru,rodzić się,
UNKNOWN,,一生に一度,いっしょうにいちど,isshou ni ichido,raz w życiu,
WORD_NOUN,,大学生,だいがくせい,daigakusei,student,
WORD_ADJECTIVE_I,,大きい,おおきい,ookii,duży,
WORD_ADJECTIVE_NA,,大変,たいへん,taihen,ciężka,sytuacja
UNKNOWN,,大人,おとな,otona,dorosły,
WORD_NOUN,,大学,だいがく,daigaku,uniwersytet,
WORD_NOUN,,学校,がっこう,gakkou,szkoła,
WORD_VERB_U,,学ぶ,まなぶ,manabu,uczyć się,ogólnie
WORD_NOUN,,外国,がいこく,gaikoku,zagraniczny kraj,
WORD_NOUN,,外国人,がいこくじん,gaikokujin,obcokrajowiec,
UNKNOWN,,外,そと,soto,na zewnątrz,
WORD_NOUN,,中国,ちゅうごく,chuugoku,Chiny,
WORD_NOUN,,国,くに,kuni,kraj,
WORD_NOUN,,東京,とうきょう,toukyou,Tokio,
WORD_NOUN,,京子,きょうこ,kyouko,kyoko,
WORD_NOUN,,京都,きょうと,kyouto,Kyoto,
WORD_NOUN,,子ども,こども,kodomo,dziecko,
WORD_NOUN,,京子,きょうこ,kyouko,Kyoko,
WORD_NOUN,,女の子,おんなのこ,onna no ko,dziewczynka,
WORD_NOUN,,男の子,おとこのこ,otoko no ko,chłopczyk,
WORD_NOUN,,電子メール,でんしめえる,denshi meeru,email,
WORD_ADJECTIVE_I,,小さい,ちいさい,chiisai,mały,
WORD_NOUN,,小学校,しょうがっこう,shougakkou,szkoła podstawowa,
WORD_NOUN,,小学生,しょうがくせい,shougakusei,uczeń szkoły podstawowej,
WORD_VERB_U,,会う,あう,au,spotykać,
WORD_NOUN,,会社,かいしゃ,kaisha,firma,
WORD_NOUN,,会社員,かいしゃいん,kaishain,pracownik biurowy,
WORD_NOUN,,会社,かいしゃ,kaisha,firma,
UNKNOWN,,社会,しゃかい,shakai,społeczeństwo,
WORD_NOUN,,神社,じんじゃ,jinja,świątynia,shintoistyczna
WORD_NOUN,,父,ちち,chichi,ojciec,
WORD_NOUN,,お父さん,おとうさん,otousan,ojciec,
WORD_NOUN,,父母,ふぼ,fubo,ojciec i matka,
WORD_NOUN,,母,はは,haha,matka,
WORD_NOUN,,お母さん,おかあさん,okaasan,matka,
UNKNOWN,,母語,ぼご,bogo,język ojczysty,
WORD_ADJECTIVE_I,,高い,たかい,takai,"drogi
wysoki","pieniądze, wzrost"
WORD_NOUN,,高校,こうこう,koukou,liceum,
WORD_NOUN,,高校生,こうこうせい,koukousei,licealista,
WORD_NOUN,,学校,がっこう,gakkou,szkoła,
WORD_NOUN,,高校,こうこう,koukou,liceum,
WORD_NOUN,,高校生,こうこうせい,koukousei,licealista,
WORD_NOUN,,中学校,ちゅうがっこう,chuugakkou,gimnazjum,
UNKNOWN,,毎日,まいにち,mainichi,każdego dnia,
UNKNOWN,,毎週,まいしゅう,maishuu,w każdym tygodniu,
UNKNOWN,,毎晩,まいばん,maiban,każdej nocy,
WORD_NOUN,,日本語,にほんご,nihongo,język japoński,
WORD_NOUN,,英語,えいご,eigo,język angielski,
WORD_NOUN,,文学,ぶんがく,bungaku,literatura,
WORD_NOUN,,作文,さくぶん,sakubun,wypracowanie,
WORD_NOUN,,文字,もじ,moji,list,
WORD_VERB_U,,帰る,かえる,kaeru,wracać,
UNKNOWN,,帰国,きこく,kikoku,wracać do kraju,
WORD_VERB_U,,入る,はいる,hairu,wchodzić,
WORD_NOUN,,入口,いりぐち,iriguchi,wejście,
WORD_VERB_RU,,入れる,いれる,ireru,wkładać,
UNKNOWN,,輸入,ゆにゅう,yunyuu,import,
WORD_NOUN,,会社員,かいしゃいん,kaishain,pracownik biurowy,
WORD_NOUN,,店員,てんいん,ten'in,sprzedawca,
WORD_ADJECTIVE_I,,新しい,あたらしい,atarashii,nowy,
WORD_NOUN,,新聞,しんぶん,shinbun,gazeta,
WORD_NOUN,,新幹線,しんかんせん,shinkansen,shinkansen,szybka kolej
WORD_VERB_U,,聞く,きく,kiku,słuchać,
WORD_NOUN,,新聞,しんぶん,shinbun,gazeta,
WORD_VERB_U,,作る,つくる,tsukuru,tworzyć,
WORD_NOUN,,作文,さくぶん,sakubun,wypracowanie,
WORD_NOUN,,作品,さくひん,sakuhin,utwór artystyczny,
WORD_NOUN,,仕事,しごと,shigoto,praca,
WORD_NOUN,,仕事,しごと,shigoto,praca,
WORD_NOUN,,仕事,しごと,shigoto,praca,
WORD_NOUN,,事,こと,koto,rzecz,
WORD_NOUN,,火事,かじ,kaji,ogień,
WORD_NOUN,,食事,しょくじ,shokuji,posiłek,
WORD_NOUN,,電車,でんしゃ,densha,pociąg,
WORD_NOUN,,電気,でんき,denki,"elektryczność
prąd
światło",
WORD_NOUN,,電話,でんわ,denwa,telefon,
WORD_NOUN,,車,くるま,kuruma,samochód,
WORD_NOUN,,電車,でんしゃ,densha,pociąg,
