650446,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーミル,,aamiru,Amir,,,
650448,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーミン,,aamin,Armin,,,
650450,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アームステッド,,aamusuteddo,Armstead,,,
650451,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アームストロング,,aamusutorongu,Armstrong,,,
650452,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アームストロングジョーンズ,,aamusutorongujoonzu,Armstrong-Jones,,,
650462,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーラップ,,aarappu,Arup,,,
650505,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーンクィスト,,aankuisuto,Arnquist,,,
650506,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーンクイスト,,aankuisuto,Arnquist,,,
650558,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イェスペルセン,,yesuperusen,Jespersen,,,
650562,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イェセンスキー,,yesensukii,Jesensky,,,
650585,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イェペス,,yepesu,Yepes,,,
650592,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イェリネック,,yerinekku,Jellinek,,,
650630,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イェンゼン,,yenzen,Jensen,,,
650636,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イェーツ,,yeetsu,Yeats,,,
650700,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イエーツ,,ieetsu,Yeats,,,
650710,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イオザギーニ,,iozagiini,Iosa-Ghini,,,
650723,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イオネスクボブ,,ionesukubobu,Ionesco-Vovu,,,
650813,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イグナティウスヒルベンサロ,,igunatiusuhirubensaro,Ignatius-Hirvensalo,,,
650852,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イゴリンスキー,,igorinsukii,Igolinsky,,,
